GeneSymbol,0,1,clust,pathway
Izumo2,-0.382257,-0.08161033,3,['Acrosome Reaction and Sperm:Oocyte Membrane Binding']
Izumo3,-0.13290094,0.030793121,3,['Acrosome Reaction and Sperm:Oocyte Membrane Binding']
Izumo4,-0.16904543,-0.14157566,3,['Acrosome Reaction and Sperm:Oocyte Membrane Binding']
Jade1,0.08161747,0.057111353,1,['HATs acetylate histones']
Jade2,-0.027600586,0.19539474,1,['HATs acetylate histones']
Jade3,-0.08726684,0.18644066,1,['HATs acetylate histones']
Jag1,0.33098534,-0.02318121,1,"['RAC1 GTPase cycle', 'RAC3 GTPase cycle', 'NOTCH3 Activation and Transmission of Signal to the Nucleus']"
Jag2,0.29027733,0.024711454,1,"['Activated NOTCH1 Transmits Signal to the Nucleus', 'NOTCH3 Activation and Transmission of Signal to the Nucleus']"
Jak2,0.61165315,-0.30556858,2,"['Interleukin-6 signaling', 'MAPK3 (ERK1) activation', 'MAPK1 (ERK2) activation', 'Prolactin receptor signaling', 'Signaling by SCF-KIT', 'Interleukin-3, Interleukin-5 and GM-CSF signaling', 'RAF activation', 'RAF/MAP kinase cascade', 'Interleukin-4 and Interleukin-13 signaling', 'IL-6-type cytokine receptor ligand interactions', 'Cyclin D associated events in G1', 'Interferon gamma signaling', 'Regulation of IFNG signaling', 'Interleukin-20 family signaling', 'Interleukin-35 Signalling', 'Signaling by Erythropoietin', 'Interleukin-12 signaling', 'Interleukin-23 signaling', 'Interleukin-27 signaling', 'Erythropoietin activates Phosphoinositide-3-kinase (PI3K)', 'Erythropoietin activates RAS', 'Interleukin receptor SHC signaling', 'Signaling by CSF3 (G-CSF)', 'Inactivation of CSF3 (G-CSF) signaling', 'Growth hormone receptor signaling', 'Factors involved in megakaryocyte development and platelet production']"
Jam2,0.07332764,-0.4148255,2,"['Cell surface interactions at the vascular wall', 'Integrin cell surface interactions']"
Jam3,0.15611628,-0.49340504,2,"['Cell surface interactions at the vascular wall', 'Integrin cell surface interactions']"
Jaml,0.12194935,-0.24267934,2,"['Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell', 'Cell surface interactions at the vascular wall']"
Jarid2,0.20992458,0.3242206,1,['PRC2 methylates histones and DNA']
Jchain,-0.19746652,-0.1879861,3,"['Cell surface interactions at the vascular wall', 'Scavenging of heme from plasma']"
Jmjd1c,0.08822363,0.009758606,1,['Factors involved in megakaryocyte development and platelet production']
Jmjd6,0.3136878,0.17470133,1,['HDMs demethylate histones']
Josd1,0.26595494,0.0385708,2,['Josephin domain DUBs']
Josd2,0.20764613,0.0056269136,1,['Josephin domain DUBs']
Jun,0.6717743,-0.08092894,2,"['Oxidative Stress Induced Senescence', 'FCERI mediated MAPK activation', 'Activation of the AP-1 family of transcription factors']"
Jup,0.4110755,-0.25408685,2,"['Adherens junctions interactions', 'VEGFR2 mediated vascular permeability', 'Neutrophil degranulation', 'Keratinization', 'Formation of the cornified envelope', 'RHOA GTPase cycle', 'RHOB GTPase cycle', 'RHOC GTPase cycle', 'RHOQ GTPase cycle', 'RHOH GTPase cycle']"
Kalrn,0.2430223,-0.41066322,2,"['NRAGE signals death through JNK', 'EPHB-mediated forward signaling', 'G alpha (q) signalling events', 'G alpha (12/13) signalling events', 'MAPK6/MAPK4 signaling', 'RHOA GTPase cycle', 'RAC1 GTPase cycle', 'RHOG GTPase cycle']"
Kansl1,0.13461734,0.30877256,1,['HATs acetylate histones']
Kansl2,0.07248405,0.28330386,1,['HATs acetylate histones']
Kansl3,-0.05745829,0.22875033,1,['HATs acetylate histones']
Kat2a,0.46783155,0.42130405,1,"['NOTCH1 Intracellular Domain Regulates Transcription', 'Notch-HLH transcription pathway', 'B-WICH complex positively regulates rRNA expression', 'Ub-specific processing proteases', 'RUNX3 regulates NOTCH signaling']"
Kat2b,0.5188896,0.40309262,1,"['YAP1- and WWTR1 (TAZ)-stimulated gene expression', 'NOTCH1 Intracellular Domain Regulates Transcription', 'Notch-HLH transcription pathway', 'B-WICH complex positively regulates rRNA expression', 'Metalloprotease DUBs', 'RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function', 'RUNX3 regulates NOTCH signaling', 'Estrogen-dependent gene expression', 'Regulation of FOXO transcriptional activity by acetylation']"
Kat5,0.50387186,0.32580644,1,"['DNA Damage/Telomere Stress Induced Senescence', 'HDR through Single Strand Annealing (SSA)', 'HDR through Homologous Recombination (HRR)', 'Sensing of DNA Double Strand Breaks', 'Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks', 'Resolution of D-loop Structures through Holliday Junction Intermediates', 'Nonhomologous End-Joining (NHEJ)', 'Homologous DNA Pairing and Strand Exchange', 'Processing of DNA double-strand break ends', 'Presynaptic phase of homologous DNA pairing and strand exchange', 'Regulation of TP53 Activity through Phosphorylation', 'G2/M DNA damage checkpoint', 'Estrogen-dependent gene expression']"
Kat6b,0.24815807,0.25089866,1,['HATs acetylate histones']
Kat7,0.39207157,0.23395123,1,['HATs acetylate histones']
Kat8,0.26709974,0.31420285,1,['HATs acetylate histones']
Kazn,-0.23806515,0.033755567,3,['Formation of the cornified envelope']
Kbtbd13,-0.125442,0.21729387,3,"['Neddylation', 'Antigen processing: Ubiquitination & Proteasome degradation']"
Kbtbd7,0.024068432,-0.08015095,3,"['Regulation of RAS by GAPs', 'Neddylation', 'Antigen processing: Ubiquitination & Proteasome degradation']"
Kbtbd8,0.061927233,0.12942947,0,"['Neddylation', 'Antigen processing: Ubiquitination & Proteasome degradation']"
Kcmf1,-0.018941818,-0.0065662595,3,['Neutrophil degranulation']
Kcna1,-0.11863553,-0.3735349,2,['Voltage gated Potassium channels']
Kcna10,-0.35834205,-0.26085696,3,['Voltage gated Potassium channels']
Kcna2,-0.02920041,-0.20958875,2,['Voltage gated Potassium channels']
Kcna3,-0.26745272,-0.22724622,3,['Voltage gated Potassium channels']
Kcna4,-0.028748466,-0.35187957,2,['Voltage gated Potassium channels']
Kcna5,-0.041471187,-0.36694652,2,"['Voltage gated Potassium channels', 'Phase 3 - rapid repolarisation']"
Kcna6,-0.30039346,-0.111595,3,['Voltage gated Potassium channels']
Kcna7,-0.36019224,-0.15159729,3,['Voltage gated Potassium channels']
Kcnab1,-0.20929849,-0.37815148,3,['Voltage gated Potassium channels']
Kcnab2,-0.23354664,-0.45030695,3,"['Voltage gated Potassium channels', 'Neutrophil degranulation']"
Kcnb1,0.030744843,-0.41069296,2,"['Voltage gated Potassium channels', 'Glucagon-like Peptide-1 (GLP1) regulates insulin secretion']"
Kcnb2,-0.06723992,-0.35328478,2,['Voltage gated Potassium channels']
Kcnc1,-0.14910357,-0.43562722,2,['Voltage gated Potassium channels']
Kcnc2,0.02792821,-0.4222058,2,"['Voltage gated Potassium channels', 'Glucagon-like Peptide-1 (GLP1) regulates insulin secretion']"
Kcnc3,-0.12745368,-0.14249502,3,['Voltage gated Potassium channels']
Kcnc4,-0.23882347,-0.25625342,3,['Voltage gated Potassium channels']
Kcnd1,-0.04398834,-0.16720164,3,"['Voltage gated Potassium channels', 'Phase 1 - inactivation of fast Na+ channels']"
Kcnd2,-0.077348776,-0.35763377,2,"['Voltage gated Potassium channels', 'Phase 1 - inactivation of fast Na+ channels']"
Kcnd3,-0.16909568,-0.40850475,3,"['Voltage gated Potassium channels', 'Phase 1 - inactivation of fast Na+ channels']"
Kcne1l,-0.24228469,-0.06774413,3,"['Phase 3 - rapid repolarisation', 'Phase 2 - plateau phase']"
Kcne3,-0.13297962,-0.17149203,3,"['Phase 3 - rapid repolarisation', 'Phase 2 - plateau phase']"
Kcne4,-0.14498515,-0.19258498,3,"['Phase 3 - rapid repolarisation', 'Phase 2 - plateau phase']"
Kcng1,-0.17770773,-0.26856866,3,['Voltage gated Potassium channels']
Kcng2,-0.025859725,-0.2619615,2,"['Voltage gated Potassium channels', 'Glucagon-like Peptide-1 (GLP1) regulates insulin secretion']"
Kcng3,-0.21971965,-0.20628306,3,['Voltage gated Potassium channels']
Kcng4,-0.34034735,-0.212261,3,['Voltage gated Potassium channels']
Kcnh3,-0.21085644,-0.3509146,3,['Voltage gated Potassium channels']
Kcnh4,-0.21907918,-0.115966044,3,['Voltage gated Potassium channels']
Kcnh5,-0.10802426,-0.21832144,3,['Voltage gated Potassium channels']
Kcnh6,-0.045422643,-0.275595,2,['Voltage gated Potassium channels']
Kcnh7,-0.105525285,-0.24709766,3,['Voltage gated Potassium channels']
Kcnip1,-0.17587629,-0.14166632,3,['Phase 1 - inactivation of fast Na+ channels']
Kcnip2,-0.026926395,-0.2512833,3,['Phase 1 - inactivation of fast Na+ channels']
Kcnip3,0.10024743,-0.30399135,2,['Phase 1 - inactivation of fast Na+ channels']
Kcnip4,-0.01923935,-0.15064564,3,['Phase 1 - inactivation of fast Na+ channels']
Kcnj1,0.013896558,-0.27937672,2,['Potassium transport channels']
Kcnj10,-0.2911365,-0.41114447,3,"['Activation of G protein gated Potassium channels', 'Potassium transport channels', 'Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits']"
Kcnj11,0.062216938,-0.20209894,2,"['ATP sensitive Potassium channels', 'ABC-family proteins mediated transport', 'Regulation of insulin secretion', 'Ion homeostasis']"
Kcnj12,0.004063997,-0.35662028,2,"['Activation of G protein gated Potassium channels', 'Classical Kir channels', 'Phase 4 - resting membrane potential', 'Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits']"
Kcnj14,-0.0075343023,-0.17347144,2,"['Classical Kir channels', 'Phase 4 - resting membrane potential']"
Kcnj15,-0.022193627,0.07268836,0,"['Activation of G protein gated Potassium channels', 'Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits']"
Kcnj16,0.046111956,-0.21217656,2,"['Activation of G protein gated Potassium channels', 'Potassium transport channels', 'Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits']"
Kcnj2,-0.09862344,-0.3721382,2,"['Activation of G protein gated Potassium channels', 'Classical Kir channels', 'Phase 4 - resting membrane potential', 'Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits']"
Kcnj3,0.018754428,-0.33146128,2,"['Activation of G protein gated Potassium channels', 'Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits']"
Kcnj5,0.008182987,-0.24807139,2,"['Activation of G protein gated Potassium channels', 'Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits']"
Kcnj8,-0.13406648,-0.27900398,3,['ATP sensitive Potassium channels']
Kcnj9,0.01727192,-0.17882967,2,"['Activation of G protein gated Potassium channels', 'Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits']"
Kcnk1,-0.40751565,-0.124735884,3,"['Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)', 'Phase 4 - resting membrane potential']"
Kcnk10,-0.24262577,-0.20629618,3,"['TWIK related potassium channel (TREK)', 'Phase 4 - resting membrane potential']"
Kcnk12,-0.30453405,0.042620003,3,['Phase 4 - resting membrane potential']
Kcnk13,-0.11734706,-0.14705089,3,"['Tandem pore domain halothane-inhibited K+ channel (THIK)', 'Phase 4 - resting membrane potential']"
Kcnk15,-0.21526785,-1.8759738e-05,3,['Phase 4 - resting membrane potential']
Kcnk16,-0.4227422,-0.19304048,3,"['TWIK-related alkaline pH activated K+ channel (TALK)', 'Phase 4 - resting membrane potential']"
Kcnk18,-0.26061687,-0.14056876,3,"['TWIK-related spinal cord K+ channel (TRESK)', 'Phase 4 - resting membrane potential']"
Kcnk2,-0.05209402,-0.25102037,2,"['TWIK related potassium channel (TREK)', 'Phase 4 - resting membrane potential']"
Kcnk3,-0.16287054,-0.23664735,3,"['TWIK-releated acid-sensitive K+ channel (TASK)', 'Phase 4 - resting membrane potential']"
Kcnk4,-0.14191373,-0.1665664,3,"['TWIK related potassium channel (TREK)', 'Phase 4 - resting membrane potential']"
Kcnk5,-0.025442822,-0.19480483,3,['Phase 4 - resting membrane potential']
Kcnk6,-0.14678182,-0.00092657434,3,"['Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)', 'Phase 4 - resting membrane potential']"
Kcnk9,-0.17557746,-0.14152423,3,"['TWIK-releated acid-sensitive K+ channel (TASK)', 'Phase 4 - resting membrane potential']"
Kcnmb2,-0.013874803,-0.20324539,2,['Ca2+ activated K+ channels']
Kcnmb3,-0.20311464,-0.30566406,3,['Ca2+ activated K+ channels']
Kcnmb4,-0.18222986,-0.3718613,3,['Ca2+ activated K+ channels']
Kcnn2,-0.054642946,-0.14630471,2,['Ca2+ activated K+ channels']
Kcnn3,-0.13942277,-0.22280978,3,['Ca2+ activated K+ channels']
Kcnn4,-0.04690938,-0.35656917,2,['Ca2+ activated K+ channels']
Kcnq1,0.14337629,-0.3048901,2,"['Voltage gated Potassium channels', 'Phase 3 - rapid repolarisation', 'Phase 2 - plateau phase']"
Kcnq4,-0.41488385,-0.28738448,3,['Voltage gated Potassium channels']
Kcnq5,-0.022980329,-0.28938866,2,['Voltage gated Potassium channels']
Kcns1,-0.2807424,-0.2899591,3,['Voltage gated Potassium channels']
Kcns2,-0.338175,-0.31824934,3,['Voltage gated Potassium channels']
Kcns3,0.006993145,-0.14618441,2,"['Voltage gated Potassium channels', 'Glucagon-like Peptide-1 (GLP1) regulates insulin secretion']"
Kcnv1,-0.16570432,-0.18126357,3,['Voltage gated Potassium channels']
Kcnv2,-0.029314745,-0.2971943,2,['Voltage gated Potassium channels']
Kctd1,0.0008575524,0.108156465,1,['Negative regulation of activity of TFAP2 (AP-2) family transcription factors']
Kctd13,-0.12825511,0.046326704,3,"['RND3 GTPase cycle', 'RND2 GTPase cycle']"
Kctd6,-0.13090211,0.12984776,3,"['Neddylation', 'Antigen processing: Ubiquitination & Proteasome degradation']"
Kctd7,-0.091032706,0.094053514,3,"['Neddylation', 'Antigen processing: Ubiquitination & Proteasome degradation']"
Kdelr1,0.09926671,-0.09513397,2,"['COPI-mediated anterograde transport', 'COPI-dependent Golgi-to-ER retrograde traffic']"
Kdelr2,-0.09438415,-0.19613108,3,"['COPI-mediated anterograde transport', 'COPI-dependent Golgi-to-ER retrograde traffic']"
Kdelr3,-0.025301423,-0.23762307,2,"['COPI-mediated anterograde transport', 'COPI-dependent Golgi-to-ER retrograde traffic']"
Kdm1a,0.39272845,0.29340875,1,"['HDACs deacetylate histones', 'HDMs demethylate histones', 'Estrogen-dependent gene expression', 'Factors involved in megakaryocyte development and platelet production']"
Kdm1b,0.12749657,0.27933732,1,"['HDMs demethylate histones', 'UCH proteinases']"
Kdm2b,0.4194208,0.1974445,1,['HDMs demethylate histones']
Kdm3a,0.30960205,0.1882966,1,['HDMs demethylate histones']
Kdm4a,0.3229564,0.38983467,1,"['HDMs demethylate histones', 'Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks']"
Kdm4b,0.38471085,0.33259967,1,"['HDMs demethylate histones', 'Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks']"
Kdm4c,0.29966524,0.27007985,1,['HDMs demethylate histones']
Kdm4d,0.1696358,0.22651516,1,['HDMs demethylate histones']
Kdm5b,0.28353631,0.15965536,1,"['HDMs demethylate histones', 'TFAP2 (AP-2) family regulates transcription of cell cycle factors']"
Kdm5c,0.21414831,0.22645563,1,['HDMs demethylate histones']
Kdm6a,0.3940067,0.44416863,1,['HDMs demethylate histones']
Kdm6b,0.4082093,0.32150522,1,"['Oxidative Stress Induced Senescence', 'HDMs demethylate histones']"
Kdm7a,0.20356293,0.34488258,1,['HDMs demethylate histones']
Kdr,0.56477255,-0.36305898,2,"['Neurophilin interactions with VEGF and VEGFR', 'VEGF binds to VEGFR leading to receptor dimerization', 'VEGFA-VEGFR2 Pathway', 'VEGFR2 mediated cell proliferation']"
Kdsr,-0.25042787,0.027679274,3,['Sphingolipid de novo biosynthesis']
Keap1,0.2164221,-0.032978754,1,"['Ub-specific processing proteases', 'Neddylation', 'KEAP1-NFE2L2 pathway', 'Antigen processing: Ubiquitination & Proteasome degradation']"
Kel,-0.19298385,-0.08492881,3,['Peptide ligand-binding receptors']
Kera,-0.2143932,-0.13612622,3,"['Keratan sulfate biosynthesis', 'Keratan sulfate degradation']"
Khdrbs1,0.4361977,-0.017097509,2,['PTK6 Regulates Proteins Involved in RNA Processing']
Khdrbs2,0.120351575,-0.21511263,2,['PTK6 Regulates Proteins Involved in RNA Processing']
Khdrbs3,0.08030167,-0.19578461,2,['PTK6 Regulates Proteins Involved in RNA Processing']
Khsrp,0.23258469,0.19556889,0,['KSRP (KHSRP) binds and destabilizes mRNA']
Kics2,-0.03891941,0.03204394,3,['Amino acids regulate mTORC1']
Kidins220,0.28533623,-0.2393755,2,"['ARMS-mediated activation', 'RND2 GTPase cycle', 'RND1 GTPase cycle']"
Kif11,0.26600468,0.09895883,1,"['MHC class II antigen presentation', 'COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kif12,-0.10073098,-0.10218858,3,"['COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kif13b,0.07659455,-0.25600755,2,"['COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kif14,0.20882677,0.0065235826,1,"['RHO GTPases activate CIT', 'RND2 GTPase cycle', 'RND1 GTPase cycle']"
Kif15,0.21040678,0.018616268,1,"['MHC class II antigen presentation', 'COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kif17,0.029078566,-0.27987695,2,['Intraflagellar transport']
Kif18a,0.18851236,-0.0018249878,1,"['Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal', 'MHC class II antigen presentation', 'Separation of Sister Chromatids', 'Resolution of Sister Chromatid Cohesion', 'RHO GTPases Activate Formins', 'COPI-dependent Golgi-to-ER retrograde traffic', 'Mitotic Prometaphase', 'EML4 and NUDC in mitotic spindle formation', 'Kinesins']"
Kif18b,0.15163985,0.15669565,1,"['COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kif19a,-0.14700174,-0.10199012,3,"['COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kif1b,-0.22582576,-0.112211436,3,"['COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kif1c,-0.060314268,-0.22925968,3,"['COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kif20a,0.20556667,-0.047348667,1,"['MHC class II antigen presentation', 'COPI-dependent Golgi-to-ER retrograde traffic', 'Mitotic Telophase/Cytokinesis', 'Kinesins']"
Kif20b,0.24585213,0.033105176,1,"['COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kif21a,0.059077118,-0.017030133,1,"['COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kif22,0.2111138,0.007048164,1,"['MHC class II antigen presentation', 'COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kif23,0.2753541,-0.04625475,1,"['MHC class II antigen presentation', 'COPI-dependent Golgi-to-ER retrograde traffic', 'Mitotic Telophase/Cytokinesis', 'Kinesins']"
Kif24,-0.2045418,0.15500577,3,['Anchoring of the basal body to the plasma membrane']
Kif26a,0.007575536,-0.18051367,3,"['MHC class II antigen presentation', 'COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kif26b,-0.13896213,0.04727246,3,"['COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kif27,0.042047713,-0.01378997,3,"['COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kif2a,0.09961936,-0.009702218,1,"['Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal', 'MHC class II antigen presentation', 'Separation of Sister Chromatids', 'Resolution of Sister Chromatid Cohesion', 'RHO GTPases Activate Formins', 'COPI-dependent Golgi-to-ER retrograde traffic', 'Mitotic Prometaphase', 'EML4 and NUDC in mitotic spindle formation', 'Kinesins']"
Kif2b,-0.11069679,-0.10849874,3,"['Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal', 'MHC class II antigen presentation', 'Separation of Sister Chromatids', 'Resolution of Sister Chromatid Cohesion', 'RHO GTPases Activate Formins', 'COPI-dependent Golgi-to-ER retrograde traffic', 'Mitotic Prometaphase', 'EML4 and NUDC in mitotic spindle formation', 'Kinesins']"
Kif2c,0.11697407,-0.025902722,1,"['Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal', 'MHC class II antigen presentation', 'Separation of Sister Chromatids', 'Resolution of Sister Chromatid Cohesion', 'RHO GTPases Activate Formins', 'COPI-dependent Golgi-to-ER retrograde traffic', 'Mitotic Prometaphase', 'EML4 and NUDC in mitotic spindle formation', 'Kinesins']"
Kif3a,0.25178432,-0.23146139,2,"['MHC class II antigen presentation', ""Hedgehog 'off' state"", 'Intraflagellar transport', 'Activation of SMO', 'COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kif3b,-0.059541903,-0.15864782,3,"['MHC class II antigen presentation', 'Intraflagellar transport', 'COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kif3c,-0.043326303,-0.13366644,3,"['MHC class II antigen presentation', 'Intraflagellar transport', 'COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kif4,0.21581502,0.050928522,1,"['MHC class II antigen presentation', 'Recycling pathway of L1', 'COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kif5a,0.10888449,-0.34818733,2,"['MHC class II antigen presentation', 'RHO GTPases activate KTN1', 'COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kif5b,0.25825772,-0.2737349,2,"['MHC class II antigen presentation', 'RHO GTPases activate KTN1', 'COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kif6,0.08125453,0.03071241,1,"['COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kif9,-0.25517192,-0.08010513,3,"['COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kifap3,-0.044279378,-0.09924166,3,"['MHC class II antigen presentation', 'Intraflagellar transport', 'COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kifc1,0.18282767,0.16564564,1,"['COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kifc5b,0.15879484,-0.065931976,1,"['COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Kin,-0.02742299,0.017765792,0,['Protein methylation']
Kir3dl2,0.058200337,-0.21533176,2,['Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell']
Kirrel,0.27642936,-0.36932123,2,['Nephrin family interactions']
Kirrel2,-0.020073216,-0.021646101,3,['Nephrin family interactions']
Kirrel3,0.05127167,-0.2309625,2,['Nephrin family interactions']
Kiss1,-0.2522729,0.00023317644,3,"['Peptide ligand-binding receptors', 'G alpha (q) signalling events']"
Kiss1r,0.17670953,-0.31494257,2,"['Peptide ligand-binding receptors', 'G alpha (q) signalling events']"
Kit,0.4791144,-0.466595,2,"['PIP3 activates AKT signaling', 'Signaling by SCF-KIT', 'Regulation of KIT signaling', 'RAF/MAP kinase cascade', 'PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling']"
Kitl,0.46095318,-0.43132135,2,"['PIP3 activates AKT signaling', 'Signaling by SCF-KIT', 'Regulation of KIT signaling', 'RAF/MAP kinase cascade', 'PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling']"
Kl,0.36195135,-0.24625516,2,"['PI3K Cascade', 'PIP3 activates AKT signaling', 'FGFR1c and Klotho ligand binding and activation', 'Phospholipase C-mediated cascade: FGFR1', 'Downstream signaling of activated FGFR1', 'SHC-mediated cascade:FGFR1', 'PI-3K cascade:FGFR1', 'FRS-mediated FGFR1 signaling', 'Negative regulation of FGFR1 signaling', 'RAF/MAP kinase cascade', 'PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling']"
Klb,0.22113857,-0.115260914,2,"['PI3K Cascade', 'PIP3 activates AKT signaling', 'betaKlotho-mediated ligand binding', 'Phospholipase C-mediated cascade; FGFR4', 'FRS-mediated FGFR4 signaling', 'SHC-mediated cascade:FGFR4', 'PI-3K cascade:FGFR4', 'Negative regulation of FGFR4 signaling', 'RAF/MAP kinase cascade', 'PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling']"
Klc3,0.09360542,-0.10251768,1,"['MHC class II antigen presentation', 'RHO GTPases activate KTN1', 'COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Klc4,0.08005671,-0.13209786,2,"['MHC class II antigen presentation', 'RHO GTPases activate KTN1', 'COPI-dependent Golgi-to-ER retrograde traffic', 'Kinesins']"
Klhl11,0.10173932,-0.02106462,2,"['Neddylation', 'Antigen processing: Ubiquitination & Proteasome degradation']"
Klhl12,0.15418258,0.07258163,1,['Degradation of DVL']
Klhl13,-0.023289982,-0.0046724197,3,"['Neddylation', 'Antigen processing: Ubiquitination & Proteasome degradation']"
Klhl2,-0.012025023,0.10440833,3,"['Neddylation', 'Antigen processing: Ubiquitination & Proteasome degradation']"
Klhl20,-0.020854192,0.017466519,3,"['Neddylation', 'Antigen processing: Ubiquitination & Proteasome degradation']"
Klhl21,-0.09635096,0.11317419,3,"['Neddylation', 'Antigen processing: Ubiquitination & Proteasome degradation']"
Klhl25,-0.0990754,0.14490299,3,"['Neddylation', 'Antigen processing: Ubiquitination & Proteasome degradation']"
Klhl41,-0.06549495,0.124139294,3,"['Neddylation', 'Antigen processing: Ubiquitination & Proteasome degradation']"
Klhl42,-0.07415911,0.14175946,0,"['Neddylation', 'Antigen processing: Ubiquitination & Proteasome degradation']"
Klhl9,-0.013733066,0.07198823,3,"['Neddylation', 'Antigen processing: Ubiquitination & Proteasome degradation']"
Klk5,-0.21967575,-0.101232775,3,['Formation of the cornified envelope']
Klk7,-0.0069692894,-0.3379107,2,['Degradation of the extracellular matrix']
Klk8,-0.017248247,-0.007442603,3,['Formation of the cornified envelope']
Klrc1,0.035839982,-0.20966288,2,"['DAP12 interactions', 'DAP12 signaling']"
Klrc2,0.077389754,-0.2252614,2,"['DAP12 interactions', 'DAP12 signaling']"
Klrc3,-0.10896713,-0.2767803,3,"['DAP12 interactions', 'DAP12 signaling']"
Klrd1,0.09596008,-0.3061976,2,"['DAP12 interactions', 'DAP12 signaling']"
Klrk1,0.13585939,-0.19993155,2,"['Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell', 'DAP12 signaling']"
Kmo,0.020436414,0.053611565,1,['Tryptophan catabolism']
Kmt2a,0.345454,0.34643564,1,"['PKMTs methylate histone lysines', 'RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function', 'RUNX1 regulates transcription of genes involved in differentiation of HSCs']"
Kmt2b,0.4254229,0.31420988,1,"['PKMTs methylate histone lysines', 'RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function']"
Kmt2d,0.4891242,0.27878386,1,"['Formation of the beta-catenin:TCF transactivating complex', 'PKMTs methylate histone lysines', 'RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function']"
Kmt2e,0.36303088,0.16725594,1,"['PKMTs methylate histone lysines', 'RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function']"
Kmt5b,0.18185581,0.14820011,1,['PKMTs methylate histone lysines']
Kmt5c,0.010395968,0.19402976,1,['PKMTs methylate histone lysines']
Kng2,0.033659387,-0.1389161,2,"['Platelet degranulation ', 'Intrinsic Pathway of Fibrin Clot Formation', 'Peptide ligand-binding receptors', 'Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)', 'G alpha (q) signalling events', 'G alpha (i) signalling events', 'Post-translational protein phosphorylation']"
